"url"	"title"	"company_name"	"company_score"	"description"	"time_posted"	"metadata"	"date_scraped"	"city"	"page"
"https://www.indeed.com/viewjob?jk=9eb2e0c9e796db94"	"Analytic Consultant (Multiple Positions and Multiple Levels)"	"ASR Analytics, LLC"	"-"	"Analytic Consultant (Multiple Positions and Multiple Levels from 0-5 Years of Experience)ASR Analytics, LLC (ASR) is a small, dynamic consulting firm with expertise in Data Science, Predictive Analytics, and Business Intelligence. Headquartered in the Washington, DC metro area, ASR delivers actionable insight to our public and private sector customers by unlocking value from their data.ASR has an immediate need for Analytic Consultants and Data Scientists in the Washington, DC area. The ideal candidate will be a self-starter with superior communication skills (verbal and written). An understanding of data science and analytics is valuable, and the desire and ability to learn quickly is vital. In addition, successful candidates will possess the following qualifications:Junior Consultants (0-2 Years of Experience)Degree in Economics, Statistics, Mathematics, Computer Science or a similar quantitative fieldExceptional verbal and written communication skillsExperience with at least one statistical programming packages – SQL, SAS, R, PythonAbility to clear a federal minimum background investigation (must be a U.S. citizen or permanent resident)Ability/Willingness to travel up to 25% Senior Consultants (2-5 Years of Experience)Degree in Economics, Statistics, Mathematics, Computer Science or a similar quantitative fieldExceptional verbal and written communication skillsExperience with one or more programming packages – SQL, SAS, R, Python, Neo4j, Spark/Scala, etc.Experience working with a variety of data types (e.g., structured, unstructured, graph)Experience with Agile development processes – SCRUM, Extreme Programming (XP), Kanban, etc.Ability to clear a federal minimum background investigation (must be a U.S. citizen or permanent resident)Ability/Willingness to travel up to 25% These positions offer highly competitive compensation (commensurate with experience), and a comprehensive benefits package (including medical benefits, 401k, profit sharing, and the opportunity for performance bonuses).Job Type: Full-timeExperience:Statistical Software such as SQL, R, SAS, Python, Neo4j: 1 year (Preferred)Data Science and Analytics: 1 year (Preferred)Education:Bachelor's (Required)Location:Washington, DC (Required)Work authorization:United States (Required)"	NA	"character(0)"	2018-10-15	"Washington%2C+DC"	80
"https://www.indeed.com/viewjob?jk=e8d4c235d9fc913e"	"c(\"DATA SCIENTIST/LEAD DATA SCIENTIST\", \"\nResponsibilities:\", \"You probably have...\", \"You may have...\")"	"BlueLabs Analytics"	"-"	"About the Role Data Scientists and Lead Data Scientists use a combination of statistics, programming, and domain knowledge to solve problems, ranging from customized solutions for specific clients to creating the methodological backbone for our general purpose products. They have strong technical skills and are also creative thinkers who are always looking to innovate and deliver value to our clients. They aren’t afraid of messy data, and are comfortable working in a fast paced, production-oriented environment. Responsibilities: Analyzes data, as well as contributes to the design, implementation, and delivery of analytics products and services. Builds predictive models, tools, and data visualizations. Oversees and/or leads research development project and data science project plans for clients and internal initiatives. Strives to support team excellence by documenting processes and evangelizing new approaches. You probably have... At least 4 years working in a quantitative production environment or a postgraduate degree in a quantitative field. Advanced understanding of a statistical programming language such as R, Python, or Julia. Experience building predictive models using regression and machine learning techniques. Ability to manipulate data with SQL. Proven experience creating analytics output within a production-oriented team. Ability to effectively communicate technical concepts to a non-technical audience, both in writing and verbally. You may have... Publications, working papers, or conference presentations in a quantitative field. Experience managing diverse, multi-disciplinary teams and mentoring staff. Knowledge of experimental design and causal inference. Ability to create user interfaces for new products using frameworks such as Shiny or Django. Experience with GIS. Experience creating informative and engaging data visualizations using industry leading tools. We know that the best candidate may not fit neatly into the boxes we define here so if this sounds like a place you want to work, even if you're not confident you perfectly match our posting, we still encourage you to apply! We welcome diverse, out-of-the-box thinking, and we strive to provide an ecosystem for innovation and development. If you want more information about who we are as a team, check out our Facebook page, Twitter, or Instagram. About BlueLabs BlueLabs was formed in early 2013 by senior members of the Obama for America analytics team. We help organizations personalize their engagements with individuals, optimize communications, and achieve their strategic goals. Our team includes more than 40 data scientists, engineers, and strategists from diverse backgrounds who share a passion for using data to solve the world’s greatest social and analytical challenges. Through our work, we’ve directly and measurably improved the health and financial security of millions of Americans. Since 2013, we’ve served more than 300 organizations, run more than 1,000 randomized experiments, built hundreds of models, generated over 6 billion touch points, reached virtually every contactable person in the United States, and driven significant improvements in some of the highest-profile private sector, advocacy, and government programs around the world. Along the way, we’ve developed some of the most innovative tools available in media optimization, reporting, and influencer outreach. Our clients range from political campaigns to advocacy groups, unions, government agencies, and international groups, as well as global companies in the automotive, travel, consumer packaged goods, entertainment, healthcare, media, telecom, and other industries. BlueLabs is headquartered in Washington, DC, and has offices in New York City. Equal Opportunity and Diversity Policy: BlueLabs believes a diverse, inclusive staff makes us a stronger team and more impactful partner for our clients. We’re committed to a diverse team, and qualified people of all races, ethnicities, cultures, ages, sex, genders, sexual orientations, gender identities and expressions, languages, social class, marital status, religions, veterans status, and disabilities are strongly encouraged to apply."	"6 days ago"	"character(0)"	2018-10-15	"Washington%2C+DC"	80
"https://www.indeed.com/viewjob?jk=809bece3e01c05b5"	"Continuous Openings"	"FEDSYNC"	"-"	"EEO Compliance: All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity or national origin. FEDSYNC is a professional services firm focusing in Financial Management, IT Consulting, Acquisition/Contracting, Cyber, and Program Management. We are continuously looking for great talent to join our growing company. Please feel free to submit your resume for consideration for any active openings or upcoming requirements. We are actively recruiting for the following positions:Accountant (CGFM, CPA or Other) - Entry to Senior Administrative Support / Receptionst - Entry to Mid Acquisitions Specialists - Entry to Senior Budget Analyst - Entry to Senior Business Analysts (SDLC, ITIL, other certs) - Entry to Senior Contracts Specialists (DAWIA, FAC or other certifications preferred) - Entry to Senior Cybersecurity and Information Assurance Analyst/Consultants - Entry to Senior Data Scientists - Entry to Senior Data Anlaysts - Entry to Senior Financial Analyst - Entry to Senior Federal Financial Management Consultant (experince with A123, CFO Act, USSGL, FASAB and more) - Entry to Senior Help Desk Support (Tier 1, Tier 2+) - Entry to Senior Project Managers (PMP preferred) - Mid to Senior Recruiter - Senior SharePoint Developers and Administrators - Mid to Senior Software Developers and Programmers (all coding languages) - Entry to Senior Systems Accountant (MS Acces, MS Excel, VBA, SQL, and more preferred) - Entry to Senior US Citizen Must be able clear government adjudication and backround checks; inclucing, credit, criminal, education, refernces, and drug tests. Ability to communicate with staff and customer Customer service experience Interested in learning new technologies to streamline and effective manage and report"	NA	"character(0)"	2018-10-15	"Washington%2C+DC"	80
"https://www.indeed.com/viewjob?jk=8c2cc0aebceb6c1d"	"Research Scientist - Data Science"	"Immuta"	"-"	"You'll work on the Research Team investigating the latest technologies and computational techniques relevant to data integration, virtualization, privacy, and analysis. You'll evaluate the utility of the technology or technique, it's relevance to Immuta, and, when relevant, build prototype integrations or demonstrations. The members of this team have deep knowledge of distributed systems and backgrounds in applied math. Beyond your team, you’ll work closely with the Applied Data Science and Customer Success teams to understand customer use cases, usage patterns, and feedback. You’ll work closely with the Legal Engineering team to understand trends in regulations and best practices on a variety of regulatory & privacy related topics. Finally, you’ll work closely with the Product Team to ensure successful hand off and productization of research prototypes that transition to product features. There is a great variety to the projects you’ll work on, but a common theme is that they are groundbreaking work in this field, suitable for publishing and/or patenting. Some examples of current projects include differential privacy and enhancements to Immuta’s implementation of it, mathematical techniques to fingerprint data and graphically represent to non-technical users changes in said fingerprint due to policy-driven data transformation, techniques for transforming streaming data based on data access policies. WE’RE LOOKING FOR RESEARCH SCIENTISTS WHO...have a strong background in their field, have a strong background in mathematics & statistics, and have a desire to apply their background to research centered on data privacy, protection, and governanceare outstanding problem solvers, can understand tradeoffs without becoming stuck in analysis paralysis, can tackle tough challenges with innovative thinking and determination,have excellent communication skills and can effectively convey the results of investigation for productization and convey the results of analysis / investigations at conferences, in papers, and in other media such as blog posts,have expertise in R or Python or can easily leverage their experience with other tools to become experts in those TECHNOLOGIES YOU'LL USEImmuta's Data PlatformJupyterPython, Pandas, PySparkRHadoop, Spark, SparkSQLVarious Distributed Data Processing FrameworksDockerVarious Machine Learning FrameworksVarious Business Intelligence Tools WE VALUESQL expertiseProficiency in at least one programming language and associated libraries suited to data science, preferably Python or R,Familiarity with version control softwareExperience with distributed or high performance computingA strong statistics & math backgroundExperience building predictive modelsUnderstanding of privacy and working in regulated environments"	NA	"character(0)"	2018-10-15	"Washington%2C+DC"	80
"https://www.indeed.com/viewjob?jk=2828c4a40bdbc961"	"Data Scientist/Analyst"	"Favor TechConsulting"	"8 reviews"	"Favor TechConsulting, LLC (FTC) is seeking a Data Scientist/Analyst with extensive Defense Intelligence Agency (DIA). Military Veterans are highly encouraged to apply Essential Job Functions & Responsibilities: Provide data analytics, data engineering, data mining, exploratory analysis, predictive analysis, statistics, and the use of techniques Responsible for reporting capabilities that integrates data across various aspects of the directorate Education and/or Work Experience Requirements: Requires Active TS/SCI w/ CI Poly Data visualization and use of graphical applications, including Microsoft Office (preferably Power Bl) and Tableau; Major data science languages, such as Rand Python; Management and merging of disparate data sources, preferably through R, Python, or SQL; Statistical analysis and data mining algorithms Physical Requirements: Ability to safely and successfully perform the essential job functions consistent with the ADA, FMLA and other federal, state and local standards, including meeting qualitative and/or quantitative productivity standards. Ability to maintain regular, punctual attendance consistent with the ADA, FMLA and other federal, state and local standards Must be able to talk, listen and speak clearly on telephone Expert-level command of the English languageIn addition, U.S Citizenship is required. Applicants selected will be subject to a government security investigation and must meet eligibility requirements for access to classified information and be able to obtain a government-granted security clearance. Individuals may also be subject to a background investigation including, but not limited to criminal history, employment and education verification, drug testing, and creditworthiness. Favor TechConsulting is an Equal Opportunity Employer. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, marital status, disability, veteran status, sexual orientation, or genetic information."	"10 days ago"	"character(0)"	2018-10-15	"Washington%2C+DC"	80
"https://www.indeed.com/viewjob?jk=e36ee9f7187a05c3"	"Data Scientist"	"ICES, Inc."	"-"	"Description: Apply complex analysis of data in support of mission problems, with expertise in problem solving, scripting in multiple languages, as well as the creation and/or implementation of tools and processes that aid in advanced analytics, testing and quality assurance, and DevOps.Use and develop statistical analysis, modeling, simulation, and machine learning methods. Comfort with complex mathematical concepts and models. Scripting, data collection and data management services; perform enterprise-wide data collection, storage, and manipulation; and, develop and implement automated testing frameworks.Required Qualifications: Active TS/SCI Clearance BS degree in a related scientific or engineering discipline from an accredited college or university and ten (10) to fourteen (14) years of progressive experience, or an MS degree in a related scientific or engineering discipline, and eight (8) to twelve (12) years of progressive experience, or a Ph.D. degree in a related scientific or engineering discipline and four (4) to seven (7) years of progressive experience. Experience with the following tools/languages: Python, R, STATA, Mathematica, Pig/Piglet, SQL, PostgreSQL, NoSQL, MSSQL, C++, bash, JMP, ROOT, Latex, MATLAB, Java, Javascript, XML, C++, MapReduce. Experience with AWS/cloud development and solutions architecture Experience with Agile Methodology/Scrum Development and DevOps Familiar with Jira and Confluence Experience working with multiple stakeholders, gathering requirements, analysis and integration resulting in informed deconning making, explaining highly technical concepts to a non-technical audienceDesirable Qualifications or Exceptional Candidate:MS in Engineering, Computer Science, Information Systems, Math, or related scientific or technical discipline AWS Solutions Architect Certified ScrumMaster Master’s Degree/PHD"	NA	"character(0)"	2018-10-15	"Washington%2C+DC"	80
"https://www.indeed.com/viewjob?jk=d4f6c5c119bed53b"	"Data Scientist and Engineering Intern"	"Leidos"	"584 reviews"	"InternshipJob Description: Do you want to make a difference and do work that makes an impact in your summer internship? Do you want to have a hand in keeping our country and its people safe? If so, then, you are just what Leidos is looking for! We are seeking energized, motivated, and curious students to participate in the Leidos Internship Program in Columbia, MD during the summer of 2019. A successful intern candidate will support a dynamic team to collect, transform, and analyze large amounts of seemingly unrelated data and put it into a usable format. Interns will analyze the data, looking for order and patterns as well as spotting trends that can help Leidos customers make mission critical decisions. Data Scientist interns will be working with a variety of programming languages including Java and Python. Data Scientist interns will gain experience in knowledge in areas such as data visualization, machine learning, deep learning, pattern recognition, and text analytics. Basic QualificationsCurrent college student working towards a bachelor's degree in Cyber Security, Computer Science, Electrical/Computer Engineering, or MathematicsUnderstanding of UNIX/LINUX operating systemsFamiliarity working with applications in the Microsoft Office suiteUnderstanding of Object Oriented programming languages such as Java, Python, and C++US citizenship requiredAbility to obtain a DoD TOP SECRET clearance and sensitive compartmented information (SCI) access based on a polygraph."	NA	"Internship"	2018-10-15	"Washington%2C+DC"	80
"https://www.indeed.com/viewjob?jk=df6886291942a0f4"	"Lead Data Scientist"	"AFL-CIO"	"8 reviews"	"Overview of responsibilities: Are you the kind of person who sees order in the seemingly random events in world? Do you stress the small stuff and seek answers to difficult questions? Does data and science motivate you? Are you up for a challenge? If so, you may be the data scientist we are looking for. There are vast amounts of hidden insights to be found in the AFL-CIO's data and you will be responsible for discovering them. You should have solid experience using applied statistics and programming to answer tricky problems at scale. You should be passionate about new technologies and ways of solving problems and determining how to apply them to your work. We are also looking for someone who has a commitment to teach and strengthen the skills of our team. We welcome diverse perspectives and experiences and we encourage you to showcase your style of thinking in your work. The Data, Analytics & Infrastructure Resource's goal is to generate lasting power for the labor movement, by building the Federation's programmatic tools, web development, data systems, and analytics capacity. This team serves a broad range of clients across the labor movement - from other AFL-CIO departments, to AFL-CIO affiliates, to state and local labor bodies. Through investment in central infrastructure, training, and direct service work, the department aims to empower its partners to run stronger and more cost effective political and legislative mobilization, digital, and organizing campaigns. Description of duties: Build, test, and deploy data science solutions at scale for the AFL-CIO under tight timelines (we have to ship before Election Day). Imagine and build the data science tools and products we need to run a strong program. Collaborate with other analysts and data engineers on data science projects, particularly in automating solutions. Mentor analysts, data engineers, and others in the department. You are the data science expert and will build up the rest of the team's skills and capacity. Own our data acquisition process and suggest and implement positive changes. Produce ad hoc analysis of disparate data sets - you will often be asked to find order in chaotic data and communicate meaningful results to non-technical people. Perform other duties as assigned. Qualifications: Undergraduate degree in a technical field (like computer science, statistics, applied math, etc.) or an equivalent mix of academic and/or real world experience. At least 3 years of meaningful work or academic experience in data science. Analytical creativity and problem solving skills using data science techniques. Deep understanding of statistical programming using a common data science language and toolkit (like R, python, Stata or another language) and experience in predictive modeling and machine learning. Understanding of data visualization techniques and dashboarding (using tools like D3, Shiny, Periscope, or Tableau). Ability to work independently within the context of a plan. Excellent interpersonal, communication and problem solving skills. Experience with manipulating large data sets in a SQL database (we use Vertica and Redshift). Experience with data wrangling, missing data imputation, standardizing messy data from different sources, and ETL processes. Effective time management skills, including demonstrated ability to manage and prioritize multiple tasks and projects. Must be a team player as well as able to take own initiative. Demonstrated ability to resolve conflicts while maintaining important and effective relationships. Demonstrated ability to build teams and work effectively in a team environment in both lead and a support role; Demonstrated ability to work effectively in politically sensitive and high-pressure environments. Strong project management and problem solving skills; Computer proficiency is required: email, internet, database/spreadsheet, word processing and Google. Interest in the labor movement or progressive causes, such as political campaigns, public interest groups, or government. Ability to work extended or irregular hours."	"22 days ago"	"character(0)"	2018-10-15	"Washington%2C+DC"	80
"https://www.indeed.com/viewjob?jk=707c10cd3bf6f974"	"Data Scientist"	"Clarabridge"	"10 reviews"	"$102,000 - $150,000 a year (Indeed Est.) About us: The Clarabridge team builds products to analyze and process customer feedback at large scale. Our clients use our software to analyze large amounts of both structured and unstructured data originating from a variety of sources (surveys, social networks, call transcripts, a.o.), and to respond to queries and complaints on social media. We use a variety of artificial intelligence techniques to streamline this process by offering deep insights into the data and by offering automation solutions where possible. Data Science at Clarabridge: We are looking for multiple data scientists to join our Data Science and NLP team in Ghent, Belgium, or any of our other office locations. The areas you'll work in include:Natural language processing (sentiment analysis, NER, SyntaxNet, …) Machine learning (both supervised and unsupervised, online and offline) Automatic reply and dialogue systems (bots) Big data You'll be using proven algorithms and solutions where possible and conceive, design, develop, evaluate and maintain new creative intelligence solutions where needed, from prototyping to production, at scale. You'll be collaborating with software engineers to integrate your solutions into the rest of the software, from design to production. You are familiar with or interested in; Deep Learning techniques (TensorFlow, SyntaxNet); Excellent understanding and proven skill in NLP and various machine learning techniques; Flexible in choice of programming language. Competent in one or more of Java, Clojure, Python with a desire to learn more; Knowledge of some of the main big data and NoSQL technologies, e.g. ElasticSearch; PhD in computer science/artificial intelligence or equivalent experience preferred; What we look for in people:The curiosity and humbleness to second-guess yourself and learn. The patience to take some time and talk with others and share knowledge. The courage to take on big projects with loads of responsibility and ownership. The experience to use proven technologies, math, and libraries to everyone's benefit. The pride to make the best product you possibly can. The wisdom to leave the campground cleaner than you found it. Let's be honest: great data scientists who are nice to work with are hard to find. We hope you're one of those! Our products are relying heavily on NLP and other machine learning disciplines (both supervised and unsupervised, online and offline), so you could say we have some big challenges for you to wrap your head around. The amount of data we work with could be described as \"huge\", and we're looking to add some deep learning to our toolset to conquer the data that we get to process. If you know a thing or two about TensorFlow, SyntaxNet or if you want to come and talk to us over a coffee about machine learning in general, please do!"	NA	"$102,000 - $150,000 a year (Indeed Est.) "	2018-10-15	"Washington%2C+DC"	80
"https://www.indeed.com/viewjob?jk=c8ba17defabbea54"	"Data Scientist"	"ABSc"	"24 reviews"	"Data Scientist needed to support staff with applying established or new programmatic and quantitative methods to find patterns and relationships in large datasets in support of auditing and oversight of the organization’s data-handling obligations under numerous authorities. Conduct mathematical, statistical, geospatial modeling, or other data-driven problem-solving analyses to address business operations or compliance questions; collaborate with compliance, legal, IT staff, and analysts to determine the data needed to address compliance problems; incorporate insights and findings into a broad range of well-crafted, sophisticated reports and products. Transform/translate and stage data in support of auditing and reporting; use and report on data-handling and use in order to ensure compliance with data handling requirements and identify instances of non-compliance including but not limited to translation/transformation and staging of audit log data for review by less technical members of Sponsor’s team and analytic managers. Operate, maintain and modify existing SharePoint site used for CTG workflow tracking. Assist with performing O&M of all Adobe Insight servers, report servers, sensors and workstations for all existing and future capabilities for the Compliance program, and assist Insight Workstation users become familiar with the tool. Design, test, implement, maintain and document the auditing and reporting processes used to ensure appropriate use of existing and future data, emerging technologies, new systems/applications in its on-premises and cloud environments. Design, test and implement compliance processes/regimes, including auditing, reporting, and training for new datasets, emerging technologies, new systems/ applications, or to achieve efficiencies in processes. Conduct technical investigations and extraction/translation/formatting of technical investigation/audit results related to data-handling compliance incidents for review by less technical team members. Draft comprehensive compliance incident reports and work with other teammates to incorporate findings. At least annually, update existing data-handling compliance training courses and materials to provide refresher training on the data-handling requirements. Schedule, facilitate and provide training in support of compliance auditing activities. Demonstrated experience with Splunk, creating scripts to pull identified data from Splunk on an ongoing or recurrent basis; and monitoring application and server logs to ensure continued logging to Splunk.Demonstrated experience coding/scripting in one or more of the following: Perl, Python, HTML, SQL, or JavaScript.Working knowledge of appropriate analytic methods and methodological tools in one or more of the following areas, a.) data visualization; b) computer programming (e.g. programming languages, statistics/math packages, computer science, machine learning, or scientific computing; and/or c) applied mathematics (e.g. probability and statistics, formal modeling, and computational social sciences).Ability to develop comprehensive software applications.Ability to translate complex, technical and policy findings into an easily understood narrative (i.e. tell a story with data) in graphical, verbal, or written form. **Open to various skill levels**"	NA	"character(0)"	2018-10-15	"Washington%2C+DC"	80
