"url"	"title"	"company_name"	"company_score"	"description"	"time_posted"	"metadata"	"date_scraped"	"city"	"page"
"https://www.indeed.com/viewjob?jk=NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	2018-10-15	"New+York%2C+NY"	90
"https://www.indeed.com/viewjob?jk=bb47d57988ea248c"	"Data Clinic Data Scientist"	"Two Sigma Investments, LLC."	"7 reviews"	"The Data Clinic's vision is to harness the power of Two Sigma’s people, data science expertise and technological know-how to provide social good to the world. At Two Sigma, we believe that corporate philanthropy should be rooted in our core skills and competencies; the Data Clinic is a unique business model designed to do just that. We work towards our vision in two primary ways:We partner with organizations (non-profits, government, and academia) to help them better serve their communities by tackling analytical and technical problems. You can read more about our work on Two Sigma Insights.
We produce and publish our own research and thought leadership pieces on different social good themes using a variety of open source data sources.We are looking to expand the capacity of the Data Clinic by hiring a Data Scientist for Social Good who will work exclusively in the “Social Good” space. Data Scientists will work alongside Two Sigma’s own scientists and engineers to harness data science in new ways, with an eye towards impact.Responsibilities
Act as primary data scientist on 8-10 Data Clinic projects a year
Apply statistical analysis & modeling techniques to a range of different datasets on research topics across a variety of subjects/domains
Interact with partner organizations to understand their data science needs and research hypotheses
Publish independent research including academic papers and case studies
Present research to the broader community
Help to develop internal engagement and training activities (e.g., project lunch & learns/deep dives, hack days, data science training)Qualifications
A demonstrated passion for using data to solve hard, impactful, problems
Experience applying statistical analysis to multiple domains
A strong academic record with at least one quantitative degree (Masters or PhD)
Proficiency with statistics and data analysis tools
Competency with at least one of Python or R
Experience creating and leading complex technical presentations"	NA	"character(0)"	2018-10-15	"New+York%2C+NY"	90
"https://www.indeed.com/viewjob?jk=238be835e74d1cd8"	"Data Scientist Consultant"	"Aptask"	"-"	"ContractJob SummaryExperience in data science, statistics, or social science researchResponsibilities and DutiesExperience with R / PythonRequired Experience, Skills and QualificationsBachelors Degree required.Job Type: Contract"	NA	"Contract"	2018-10-15	"New+York%2C+NY"	90
"https://www.indeed.com/viewjob?jk=06e69bd8fcf74446"	"Venture Capital Analyst - Data Scientist"	"Simon Property Group"	"188 reviews"	"$120,000 - $152,000 a year (Indeed Est.) ABOUT SIMON VENTURES

Simon Ventures is the venture capital affiliate of Simon Property Group (Simon), an S&P 100 company as well as the largest publicly traded real estate investment trust in the S&P 500. Simon Ventures specializes in investing in next generation commerce as well as the retail technologies that power or optimize for those consumer experiences with CB Insights most recently recognizing Simon Ventures as one of the 10 most active investors in retail technology.
Simon Ventures can serve as a unique investment partner to founders by leveraging Simon's operational platform and access to market distribution channels to impact the slope and velocity of their growth while supporting their continued creative and shareholder control. This service proposition resonates with founders who are looking for a partner that can strategically amplify their abilities to create value and capitalize on unfair market advantage.
PRIMARY PURPOSE

The analyst role will be based in New York City. As an analyst you will have an opportunity to learn the venture capital business, including the fundamentals of asset allocation and the process of selecting high quality investments using both quantitative and qualitative analysis to support due diligence efforts, and gain insight into many fascinating startups that are innovating at the intersection of retail and technology. You will also contribute to building an investment platform that is focused on leveraging the best in assets across real estate, technology, brands and social influence to offer a service proposition to founders that is uniquely differentiated for venture capital.
The primary role of the analyst is to support the Managing Director, including due diligence and active portfolio management (including assisting and supporting portfolio companies with operational initiatives). Core duties include the following:
Supporting deal origination efforts, including performing market research relating to investment trends, global market environments and analysis of bench-marking and comparative statistics
Supporting the Managing Director in a variety of analytic and investment management activities, including running due diligence for potential investments and assisting in the preparation of IC memos and presentations
Working with and supporting portfolio companies, including with the activation of any operational initiatives, research projects, competitor analysis, valuation work and board meeting support
Conducting valuation updates and monitoring performance across the existing portfolio
Helping with the coordination and production of regular reporting for IC review, including quarterly updates and other reportsTHE IDEAL CANDIDATE
Education & Experience:
Bachelor’s degree and one to three years of investment banking, finance, investment management, start up or retail operating experience
Demonstrated ability to execute detailed financial analysis
Proficiency in MS Excel, Word and PowerPoint
Strong writing skills
Knowledge Skills and Abilities:
Interest in next generation commerce and retail technology
Critical thinker, intellectually curious, detail-oriented and unafraid to ask questions
Driven to work hard within a high performance environment with ability to work across a number of investments and projects simultaneously, sometimes on tight deadlines
Strong technical/quanitative skills
Strong fit within a team oriented, no ego, intellectually curious culture
Strong interpersonal skills"	NA	"$120,000 - $152,000 a year (Indeed Est.) "	2018-10-15	"New+York%2C+NY"	90
"https://www.indeed.com/viewjob?jk=3a0c2f8e503c60d5"	"Data Scientist Analyst"	"Aetna"	"3,609 reviews"	"POSITION SUMMARY
Looking for opportunities to use cutting edge technologies analyzing petabytes of data in a world class Hadoop cluster, generating insights to guide consumers in their journey to wellness and help them achieve their health ambitions, whether its running the Inca Trail Marathon or playing tackle football with their grandkids? Aetnas Member Analytics team is focused on delivering strategically-impactful programs and tools to help members across all life stages feel the joy of achieving their best health, in their own way.
This position will work within a cross-functional team, delivering predictive analytics solutions to drive customer engagement and next-best-action, and improve customer experience across critical journeys, e.g., onboarding, breast cancer, maternity. The candidate will be responsible for extracting and manipulating data from multiple, large data sources and using the data to deliver predictive model and solutions to drive member behavior change and experience across channels (mobile app, web, email, social, call center, Apple)
Fundamental Components:
Develops and/or uses advanced algorithms and statistical predictive models and determines analytical approaches and modeling techniques to evaluate scenarios and potential future outcomes
Uses strong programming skills to explore, analyze and interpret large volumes of data in various forms, and solve complex business problems
Supports deployment of insights across multiple channels, i.e., web, mobile app, email, social, call center, Apple watch
Demonstrates strong ability to communicate technical concepts and implications to peers, managers, and business partners
BACKGROUND/EXPERIENCE desired:
5 or more years of progressively complex related experience
Demonstrates proficiency in most areas of mathematical analysis methods, machine learning, statistical analyses, and predictive modeling and in-depth specialization in some areas.
Expertise in using R or Python to manipulate large data sets and develop statistical models
Expertise in data management in an Hadoop environment, including use of Hive
Excellent problem solving skills, critical thinking and conceptual thinking abilities
Strong ability to communicate technical concepts and implications to business partners
Some knowledge of health care industry preferred
EDUCATION
The highest level of education desired for candidates in this position is a Master's degree.
ADDITIONAL JOB INFORMATION
Aetna is about more than just doing a job. This is our opportunity to re-shape healthcare for America and across the globe. We are developing solutions to improve the quality and affordability of healthcare. What we do will benefit generations to come.
We care about each other, our customers and our communities. We are inspired to make a difference, and we are committed to integrity and excellence.
Together we will empower people to live healthier lives.
Aetna is an equal opportunity & affirmative action employer. All qualified applicants will receive consideration for employment regardless of personal characteristics or status. We take affirmative action to recruit, select and develop women, people of color, veterans and individuals with disabilities.
We are a company built on excellence. We have a culture that values growth, achievement and diversity and a workplace where your voice can be heard
Aetna is about more than just doing a job. This is our opportunity to re-shape healthcare for America and across the globe. We are developing solutions to improve the quality and affordability of healthcare. What we do will benefit generations to come.
We care about each other, our customers and our communities. We are inspired to make a difference, and we are committed to integrity and excellence.
Together we will empower people to live healthier lives.
Aetna is an equal opportunity & affirmative action employer. All qualified applicants will receive consideration for employment regardless of personal characteristics or status. We take affirmative action to recruit, select and develop women, people of color, veterans and individuals with disabilities.
We are a company built on excellence. We have a culture that values growth, achievement and diversity and a workplace where your voice can be heard.
Benefit eligibility may vary by position. Click here to review the benefits associated with this position.
Aetna takes our candidates's data privacy seriously. At no time will any Aetna recruiter or employee request any financial or personal information (Social Security Number, Credit card information for direct deposit, etc.) from you via e-mail. Any requests for information will be discussed prior and will be conducted through a secure website provided by the recruiter. Should you be asked for such information, please notify us immediately."	"19 days ago"	"character(0)"	2018-10-15	"New+York%2C+NY"	90
"https://www.indeed.com/viewjob?jk=4c5a570eb750b6d3"	"Data Scientist (Product)"	"Spotify"	"35 reviews"	"We are looking for a Data Scientist to join the band and help drive a data-first culture across Spotify.

As a Data Scientist, our mission is to turn terabytes of data into insights and get a deep understanding of how our people use our apps to impact the product, strategy and direction of Spotify. You will study user behavior, strategic initiatives, content, and new features and bring data and insights into every decision we make. Above all, your work will impact the way the world experiences music.
What you’ll do:
Perform analyses on large sets of data to extract actionable insights that will help drive product decisions
Communicate data-driven insights and recommendations to key stakeholders
Work closely with cross-functional teams of analysts, user researchers, product owners, designers, and engineers who are passionate about Spotify’s success
Work from our offices in New York
Conduct A/B testing to drive iterative improvement through efficient experimentation
Who you are:
You have at least 4+years of experience in a similar data scientist and a degree in science, computer science, statistics, economics, mathematics, or similar quantitative discipline.
You have a deep understanding of numbers, as well as a strong business sense.
Ideally you have experience working in a product analytics or insights role and have conducted A/B tests
You have the technical competence to perform more advanced analytics:
Coding skills for analytics and data extraction (SQL, R, Python, Pandas)
Data visualization (such as Tableau, Qlik, D3, ggplot)
Experience performing analysis with large datasets
You are capable of tackling very loosely defined problems.
You are a communicative person that values building strong relationships with colleagues and stakeholders and have the ability to explain complex topics in simple terms."	NA	"character(0)"	2018-10-15	"New+York%2C+NY"	90
"https://www.indeed.com/viewjob?jk=9fa03724ada7224f"	"Data Scientist"	"Amazon.com"	"27,831 reviews"	"Job Description
Hey – there’s a revolution going on! A revolution in digital entertainment. Every day millions of people around the world choose to be more thoughtfully entertained, informed and educated by listening to fascinating stories and all forms of fictional and non-fictional content on their smartphones and other mobile devices.
Audible is looking for a Data Scientist who will help our International product and marketing teams to figure out how to best target customers and prospects, understand and personalize the content, format, value proposition and context needed to optimize their book-listening experience. The role will be based in Newark (NJ) and report to a senior director Data Science in Berlin (Germany).
She/he will make the best of her/his skillset in predictive modeling, recommendation modeling, (un)supervised learning, simulation to explain, quantify, predict and prescribe. She/he will know how to translate business goals into agile, insightful analytics. She/he will seek to create value for both stakeholders and customers, and will convey findings in a clear, actionable way to managers and senior leaders.KEY RESPONSIBILITIESWill ideate, frame, drive and manage use-cases applying to different market segments from a data science perspective, and help marketing and product stakeholders to improve customer acquisition, retention, experience and value. Doing so will have a measurable, valuable impact on business roadmap and actions.Will build the data sciences pipelines to optimize the Who, When, Where and How of all our conversations with customers. Will skillfully balance short term benefits and long term foundations when managing his time.Will thrive in complex business environments defined by uncertain, incomplete or limited information. Is comfortable dealing with ambiguities and evolving targets, and finding (or building) common ground to drive his agenda.Will sometimes imagine and invent before the business asks, and create groundbreaking applications using cutting-edge approaches.
Will be a full part of the Audible Data Science team (a part is in Newark NJ and another part in Berlin Germany) and contribute to the growth of the team, share her/his ideas, intellectual property, and learn from others. In particular will bring Audible to the next stage of Data Science capabilities in at least one methodological area.Basic Qualifications
Passion for data (and fearlessness in the face of a data tsunami), coding, modeling, research design and cutting-edges algorithms. Track record of thought leadership and outstanding expertise in the area of data science.Customer- and business obsession, with a bias for action and a drive to create measurable value,
Willingness to engage with stakeholders (including senior stakeholders like Sr directors and VPs), enthuse them for data science benefits, and deliver in a professional, timely way. Must be comfortable navigating complex, matrix-shaped organizations and be persuasive and caring with a wide range of diverse, cross-cultural audiences. Communication skills must be as polished in person as they are over video- or audio- conferences.Preferred Qualifications
PhD or MS in the following discipline: Computer Science, Economics, Engineering, Data Science, Physics, Statistics.
At least 3 years of experience working on data science projects with a track record including successful stakeholder management and project management deliveries
Programming languages : Python, R, SAS, etc. (complete fluency in at least one in decreasing order of preference).
Exposure to AWS, Spark a plus
Exposure to advanced software engineering environments (version control, command line…) a plus
Exposure to Agile way of working a plus
Domain knowledge of comparable products (digital, retail) a plus
Audible is an Equal Opportunity Employer – Minority / Women / Disability / Veteran / Gender Identity / Sexual Orientation"	"4 days ago"	"character(0)"	2018-10-15	"New+York%2C+NY"	90
"https://www.indeed.com/viewjob?jk=87097c5f2395b1c9"	"Data Scientist"	"3Q Digital"	"9 reviews"	"$80,000 - $125,000 a year3Q Digital is Silicon Valley's agency of record, and the way we work reflects our roots: we're relentless, restless, and constantly striving to innovate and drive growth for our clients.We offer full marketing services including SEM, SEO, social advertising, display, mobile advertising, analytics, and business strategy. We work with the fastest-growing B2C, B2B, ecommerce, and lead gen clients in the U.S. We're smart and fast-paced, and we value great client service—which is where you come in.About YouAs a Data Scientist, you will be tasked with partnering with key internal and client stakeholders and will be responsible for the development of scalable machine learning and predictive modeling solutions. The ideal candidate will be passionate about solving real-world business problems using staticalmodeling, machine learning, and artificial intelligence techniques and will be able to act as subject matter expert and be a partner to both our internal teams as well as our day-to-day clients and their extended teams.You will need to be good with numbers, love to dig into data to find the story, be detail-oriented, know how to focus on what really matters, and you’ll need to understand the importance of accuracy in the data solutions.You’ll be responsible for:Performing algorithmic modeling for media mix optimization while working with the Decision Sciences and client services team to understand and quantify effects of multi-channel marketing.Designing and developing Machine Learning and AI models and algorithms that drive performance and provide insights, from prototyping to production deployment, across key areas of interest (e.g., bidding optimization, messaging optimization, multi-touch attribution, marketing mix)Integrating with external data sources and APIs to discover interesting trendsDesigning rich data visualizations tocommunicate complex ideas to internal and external teamsDesigning and managing data QA and validation using automation and best practices.Collaborating directly with teams/individuals across the agency to facilitate the design, research, development, and delivery of data statistics, models and client deliverablesTaking ownership of the various components of Data Science Life cycle: Data Wrangling, Feature Engineering, Data Visualization (discovery), Model GenerationPartnering with our BI team to build and optimize data pipelines and feedback loops into the modelsContinuous improvement—seeking out opportunities to further develop our analytical, engineering, statistical, etc. toolkitYou’ll need to have:A BS in Computer Science, Applied Statistics or related field (MS or PhD preferred); furthermore, you’ll need to have experience in digital marketing experience and marketing mix modelingExpertise in building and applying statistical/mathematical methods, machine learning/predictive modelling with real-world use cases and experience with tools such as R, SAS, SPSSExperience with RDBMS technology and SQL (MS SQL or Snowflake preferred) and knowledge of BI related principles such as ETL, data modeling, & data warehousingPost-grad experience as a Data Scientist, preferably 2+ years of experience, including experience designing statistical modelsAn ability to communicate complex quantitative analysis in a clear, precise, and actionable manner to both technical and non-technical audiences with a desire to work in a collaborative, intellectually curious environment with the ability to interact across various teamsAn ability to manage multiple projects simultaneously with deadlines and manage changing priorities with minimal supervision and interventionAbout UsBest in-class digital marketing results require the best-in-class workforce and our best-in-class workforce ultimately drives the culture at 3Q Digital. We’re not just talking good office coffee and happy hours (though we have all of that). Our unique culture is developed and nurtured by the values, beliefs, philosophies, and operating style of our people and core values: Own It, Everyone’sa Client, Do the Math, Act for the Greater Good, and Innovate.We are a collaborative, open-door, best-idea-wins environment that fosters personal and company growth and has fun doing it. We promote work/life balance and encourage constant learning by offering unparalleled training, mentorship, and development for career progression. And perhaps the best, most fundamental part of our culture: authenticity. We say what we mean, and we do what we say.Named #14 on AdAge’sBest Places to WorkCompetitive compensation and bonusesBenefits include health, dental, vision, a 401K plan, and paid parental leaveStudent loan & tuition assistanceUnlimited PTOFlexible work from home policyVolunteer opportunities, team retreats, and lunch seminarsWe are based in Silicon Valley, with offices in downtown San Francisco, Chicago, Austin, New York City, San Diego, Raleigh, Charlottesville, and Burlington (VT). Our amazing offices decide their own perks, including office happy hours and events, games, weekly catered lunch, and free snacks.Best-in-class digital marketing results require the best-in-class workforce, and we believe that comes from a diverse mixof backgrounds and experiences. 3Q Digital is proud to be an equal opportunity employer, committed to evaluating all qualified candidates regardless of gender, gender identity, race, national origin, religion, sexual orientation, genetics, disability, age, or veteran status. Furthermore, we believe optimal results come from operating a meritocracy built upon diversity of thought and background and absolutely devoidof discrimination and hate speech. We do everything in our power, including strict adherenceto an anti-harassment policy, to make 3Q a welcoming and inclusive organization whose employees feel comfortable respectfully sharing their thoughts with each other and our leadership. Our training and mentorship programs help make sure all employees havean equal opportunity to grow and excel.No agencies please, principals onlyJob Type: Full-timeSalary: $80,000.00 to $125,000.00 /yearExperience:digital marketing industry: 1 year (Required)Data science: 2 years (Required)Education:Bachelor's (Preferred)Location:New York, NY 10010 (Preferred)"	NA	"$80,000 - $125,000 a year"	2018-10-15	"New+York%2C+NY"	90
"https://www.indeed.com/viewjob?jk=97743c3af5f34967"	"Data Scientist"	"Oath Inc"	"33 reviews"	"$111,000 - $141,000 a year (Indeed Est.) Oath, a subsidiary of Verizon, is a values-led company committed to building brands people love. We reach over one billion people around the world with a dynamic house of 50+ media and technology brands. A global leader in digital and mobile, Oath is shaping the future of media.
A Little About Oath:

Oath, a subsidiary of Verizon, is a values-led company committed to building brands people love. We reach over one billion people around the world with a dynamic house of 50+ media and technology brands. A global leader in digital and mobile, Oath is shaping the future of media.

Our mission:
Build brands consumers love
Build platforms customers love
Build a company talent loves
Responsibilities:
Explore solutions to our hardest business problem from vast amount of Oath's first party data and sometimes in conjunction of certain third party data
Meet with other scientists and analysts across Field Marketing organization to identify business objectives
Follow-up with stakeholders by providing a detailed research project definition and expectation of the timeline
Literature research on cutting edge study in related fields to bring on new ideas and approaches to our business problems
Gather necessary data to experiment and examine hypothesis to solve business questions
Communicate and publish new findings and generalized methodologies
Coach other team members on scientific models, methodologies, and interpretation of test results
Minimum Qualifications:
5+ years experience in advanced analytics, statistical modeling, machine learning, data mining, natural language processing, or web mining
Ph.D. in Computer Science, Mathematics, Statistics, Physics, or other related fields
Preferred Qualifications:
Experience one or more of the following: R, Matlab, SAS, Python
Experience with data manipulation and analysis with SQL, MapReduce, HIVE, PIG, Spark or other equivalent
Oath is proud to be an equal opportunity workplace. All qualified applicants will receive consideration for employment without regard to, and will not be discriminated against based on, race, gender, color, religion, national origin, sexual orientation, gender identity, veteran status, disability or other protected category. Oath is dedicated to providing an accessible environment for all candidates during the application process and for all employees during their employment. Please let us know if you need a reasonable accommodation to apply for a job or participate in the application process by contacting us at hr-benefits@oath.com, or call us at 1-866-772-3182.
Submission of this information is voluntary and refusal to provide it will not subject you to any adverse treatment.
Currently work for Oath? Please apply on our internal career site."	"8 days ago"	"$111,000 - $141,000 a year (Indeed Est.) "	2018-10-15	"New+York%2C+NY"	90
"https://www.indeed.com/viewjob?jk=67651ca8024892d7"	"Senior Data Scientist"	"TrueFacet"	"-"	"$116,000 - $171,000 a year (Indeed Est.) Are you interesting in disrupting the luxury industry and being part of the next great start-up in the sharing economy?

TrueFacet.com of Manhattan is looking for a Senior Data Scientist who wants build the future of the digital marketplace for luxury by driving unique technologies in machine learning, pricing, automation, and AI for TrueFacet.

Responsibilities

The right candidate will help transform the jewelry and watch industry by building jewelry authentication systems with machine learning, conceiving pricing engines, and automating manual processes

Required Qualifications
Bonus for building systems to automate complex tasks!
Double bonus for building pricing engines!
A knowledge of classification, and regression
Background in computer science, statistics, mathematics, physics, engineering, or similar quantitative discipline
3+ years experience with software engineering
3+ years experience with MySQL / PostgresSQL / AWS Redshift
Ability to design ETL data pipelines
Experience with data work in R, Python, or Java
Intermediate Linux/UNIX skills
Leverage large datasets to building learning systems, model & algorithms to drive success
An understanding of RESTful APIs and interaction
Experience performing analysis with large datasets
Strong sense of ownership, urgency and drive
Ability to communicate well and stay organized
An understanding of data structures & computational complexity
Final bonus if you’ve worked with ML libraries like Tensorflow, or scikit-learn!

​Perks
Competitive compensation
Stock options
Medical, dental and vision insurance
You'll be a key employee in a fast-paced exciting NY based startup!
Flexible vacation and sick days
Work environment that emphasizes collaboration, community, fun, and creativity
Pre-tax commuter benefits
Discounts on amazing jewelry and watches!

About TrueFacet.com

We are a community of jewelry aficionados, all dedicated to bringing you a transparent experience everyday, where you can shop and sell designer jewelry and watches by Cartier, Rolex, David Yurman, and many more!

We've worked with and manufactured for top jewelry brands, and have helped 10's of thousands of customers find their authentic jewelry purchase. Combined with our best in class technology expertise from top e-commerce companies, our team aims to deliver smiles everyday.

Our company is venture capital backed by top investors and have amazing advisors! We were also part of TechStars, one of the top accelerators in the world."	"6 days ago"	"$116,000 - $171,000 a year (Indeed Est.) "	2018-10-15	"New+York%2C+NY"	90
