"url"	"title"	"company_name"	"company_score"	"description"	"time_posted"	"metadata"	"date_scraped"	"city"	"page"
"https://www.indeed.com/viewjob?jk=9eb2e0c9e796db94"	"Analytic Consultant (Multiple Positions and Multiple Levels)"	"ASR Analytics, LLC"	"-"	"Analytic Consultant (Multiple Positions and Multiple Levels from 0-5 Years of Experience)ASR Analytics, LLC (ASR) is a small, dynamic consulting firm with expertise in Data Science, Predictive Analytics, and Business Intelligence. Headquartered in the Washington, DC metro area, ASR delivers actionable insight to our public and private sector customers by unlocking value from their data.ASR has an immediate need for Analytic Consultants and Data Scientists in the Washington, DC area. The ideal candidate will be a self-starter with superior communication skills (verbal and written). An understanding of data science and analytics is valuable, and the desire and ability to learn quickly is vital.  In addition, successful candidates will possess the following qualifications:Junior Consultants (0-2 Years of Experience)Degree in Economics, Statistics, Mathematics, Computer Science or a similar quantitative fieldExceptional verbal and written communication skillsExperience with at least one statistical programming packages – SQL, SAS, R, PythonAbility to clear a federal minimum background investigation (must be a U.S. citizen or permanent resident)Ability/Willingness to travel up to 25% Senior Consultants (2-5 Years of Experience)Degree in Economics, Statistics, Mathematics, Computer Science or a similar quantitative fieldExceptional verbal and written communication skillsExperience with one or more programming packages – SQL, SAS, R, Python, Neo4j, Spark/Scala, etc.Experience working with a variety of data types (e.g., structured, unstructured, graph)Experience with Agile development processes – SCRUM, Extreme Programming (XP), Kanban, etc.Ability to clear a federal minimum background investigation (must be a U.S. citizen or permanent resident)Ability/Willingness to travel up to 25% These positions offer highly competitive compensation (commensurate with experience), and a comprehensive benefits package (including medical benefits, 401k, profit sharing, and the opportunity for performance bonuses).Job Type: Full-timeExperience:Statistical Software such as SQL, R, SAS, Python, Neo4j: 1 year (Preferred)Data Science and Analytics: 1 year (Preferred)Education:Bachelor's (Required)Location:Washington, DC (Required)Work authorization:United States (Required)"	NA	"character(0)"	2018-10-15	"Washington%2C+DC"	20
"https://www.indeed.com/viewjob?jk=d85de6a45ca9f5b7"	"Data Analytics Specialist"	"PCAOB"	"15 reviews"	"PCAOB oversees the audit of public companies and SEC registered brokers and dealers in order to protect investors and further public interest in the preparation of informative, accurate and independent audit reports.Play a significant role in PCAOB's increasing focus on data analytics, using predictive data analytics to improve the effectiveness and efficiency of our inspection process and continuous monitoring. The individual in this role will work closely with other divisions, inspection teams, data scientists, key management and collaborate with the IT Division.Qualifications for this role:Eligible to work in the US without sponsorship now or in the futureBachelor's Degree in Math, Computer Science, Information Management, Statistics or related fieldMinimum of 7 years experience in a relevant role, understanding of relational databases and associated query/extraction languagesKnowledge of Python and/or R, SAS and SQLStrong organizational, time management skills, a team playerAbility to build credibility, solve problems quickly and communicate clearlyDemonstrated ability to think strategically, including the ability to translate long-term goals and objectives into short-term tactical plans and operational activitiesJob Type: Full-timeExperience:data analysis, quantitative: 7 years (Required)Python, and/or R, SAS and SQL: 5 years (Required)Education:Bachelor's (Required)Location:Washington, DC (Required)Work authorization:United States (Required)"	"11 days ago"	"character(0)"	2018-10-15	"Washington%2C+DC"	20
"https://www.indeed.com/viewjob?jk=35bde9e6974afb2a"	"Data Scientist"	"Piper Companies"	"4 reviews"	"$80,000 - $130,000 a yearPiper Companies is currently looking for a Data Scientist in McLean, VA for one of the largest credit unions in the country for mortgages, automobile loans, credit cards, and checking.Responsibilities for the Data Scientist include:
Interact with and advise Management regarding credit risk issues; formulate product strategy recommendations, and evaluate the risk in the overall loan portfolio
Autonomous end-to-end statistical model creation, Including but not limited to identifying objectives, compiling data, sampling/prepping data, feature selection, model comparison/selection, deployment and monitoring
Ensure adequate internal control processes around model development, implementation and validation are established
Develop, monitor and maintain of custom risk scorecards. Recommend and implement model changes to improve performance of credit functions
Apply intermediate to advanced knowledge of financial processes and procedures, and routine modeling theories and techniques to create effective modeling solutions for a single or multiple business functions
Qualifications for the Data Scientist include:
1+ years of experience in related work building statistical models, and advanced data analysis
Master’s degree or PhD candidate in Mat, Economics, Statistics and/or Data Science
Experience with Logistic Regression, Linear Regression, Time Series Analysis, Decision Trees, and Cluster Analysis
Advanced programming skills to include knowledge of statistical programs (e.g. SQL, SAS, SPSS, R, Python)
Must be eligible for full-time employment
Compensation for the Data Scientist include:
Salary range: $80,000 - $130,000
Full Benefits: Cigna Healthcare, MetLife Dental, VSP Vision, 401K with Voya and Paid Time OffPlease send resumes to John Gray at jgray@pipercompanies.com"	"13 days ago"	"$80,000 - $130,000 a year"	2018-10-15	"Washington%2C+DC"	20
"https://www.indeed.com/viewjob?jk=ae8b0bdb1dbe7a9b"	"Data Scientist"	"Booz Allen Hamilton"	"1,717 reviews"	"Key Role:
Use technical and analytical expertise to explore and examine data from multiple disparate sources with the goal of discovering patterns and previously hidden insights that can provide a competitive advantage or address a pressing business problem. Apply expertise in computer science, applied mathematics and statistics, software development, and the latest technologies to analyze and implement analysis infrastructure and tools, analytic workflow processes, and complex data visualizations. Leverage knowledge of mathematical and statistical concepts, computer science, or domain expertise to bridge the gap between technologists and mathematicians while ensuring software solutions meet analytic requirements. Provide work leadership for the project team. Lead internal business development and intellectual capital development projects focused on advancing data science and machine learning capabilities for within the healthcare industry.
Basic Qualifications:Experience with machine learning algorithms and development on Cloud platforms
Experience with Python, R, and Java
Ability to manipulate, integrate, and analyze large and complex data sets using SQL and no-SQL database platforms
Ability to provide non-technical users with data-driven tools for implementing machine learning into workflows, as needed
BA or BS degree
Additional Qualifications:Experience with health data sets, including electronic health records, clinical data, and claims data a plus
Experience with developing machine learning, deep learning or natural language processing unstructured text data
Experience with leading technical project teams
MA or MS degree

We’re an EOE that empowers our people—no matter their race, color, religion, sex, gender identity, sexual orientation, national origin, disability, or veteran status—to fearlessly drive change.

SIG2017"	"10 days ago"	"character(0)"	2018-10-15	"Washington%2C+DC"	20
"https://www.indeed.com/viewjob?jk=a299feab75a82163"	"Data Scientist"	"AvalonBay Communities"	"291 reviews"	"Job Type: ExemptState::VA City:ArlingtonBrand:CorporateOverview
AvalonBay is proud to be named one of Glassdoor's Best Places to Work in 2018.
AvalonBay Communities, Inc. is one of the nation's leading Real Estate Investment Trusts (REIT's), in the business of developing, redeveloping, acquiring and managing quality apartment communities in high barrier-to-entry markets of the United States. These markets are located in the Northeast, Mid-Atlantic, Southeast, Pacific Northwest and Northern and Southern California regions of the country. We currently own and operate approximately 80,000 apartment homes in the US and employ approximately 3,000 associates. We are looking for aData Scientist to join our Data Analytics team in Arlington, VA.
The Role
At AvalonBay we are building the industry’s most advanced data science capability. Join a green-field opportunity to apply machine learning and statistical analysis to challenges in Revenue Management, Marketing, Operations, Customer Service and Investment for one of the largest REITs in the country. The Data Analytics role involves:
Applying machine learning and statistical modeling to large datasets to develop business insight
Lead implementation of business solutions based on modeling and machine learning results
Work with senior management and business analysts to identify strategic opportunities for data analytics impact
Work with data engineering and IT to productionize machine learning solutions
Create compelling data visualizations to support conclusions and provide recommendations
Communicate recommendations effectively to senior management
You Have...
This is a great opportunity for someone at the start of their Data Analytics career interested in expanding their skills and learning from the best in the industry.
Requirements:
A master’s degree or Ph.D. from a statistics, mathematics, computer science, computational social science or operations research program.
Solid background in the fundamentals of machine learning and statistical modeling
Experience conducting analysis and writing analytic code in R or Python or similar analysis and modeling tools. Experience merging and analyzing large, diverse data sources. AWS/Hadoop/Hive/Pig and Spark a plus.
Proficient with SQL and comfortable in a Unix/Linux environment.
Experience in building production-level machine learning and predictive analytics models along with data pipelines.
Experience creating data visualizations in Power BI, Tableau, D3 or similar.
The ability to explain complex technical material to nontechnical audiences
How AvalonBay Supports You
We know that our teams are the beating heart of our success and we’re committed to showing our appreciation. We offer:
Comprehensive benefits – health, dental & vision, 401(k) with company match, paid vacation and holidays, tuition reimbursement, an employee stock purchase plan and more!
Growth based on achievement and promotion from within.
Associate recognition (a company-wide recognition program that celebrates associate efforts and successes in contributing to the overall success of the organization – including destination awards, ‘AvalonBay’s Very Best’ recognition program and others!).
A 20% discount on our incredible apartment homes.
A culture built on purpose and our core values -A Commitment to Integrity,A Spirit of Caring, andA Focus on Continuous Improvement.
Additional Info
AvalonBay will consider for employment qualified applicants with criminal histories in a manner consistent with requirements under the law.
AvalonBay is an Equal Opportunity Employer.
#GD17"	"17 days ago"	"character(0)"	2018-10-15	"Washington%2C+DC"	20
"https://www.indeed.com/viewjob?jk=7b52723299283555"	"Data Scientist"	"TransVoyant"	"6 reviews"	"TransVoyant is seeking a Data Scientist to drive live and predictive data analytics and development for our patented Continuous Decision Intelligence™ Platform. The ideal candidate will structure data and create the analytics needed to provide insights into our customer domains–ranging from predicting customer demand to forecasting port disruptions to getting in front of risks to national security. This position will do data discovery, interpret, craft models and build streams for Insights in TransVoyant CDI™.
RESPONSIBILITIES
Become an expert on TransVoyant CDI™ Platform solutions and how they solve pressing customer challenges within Supply Chain and National Security arenas
Identify, retrieve, manipulate, relate and exploit multiple TransVoyant structured and unstructured data sets from thousands of various sources (ex. tweets, live aircraft, forecast weather), including building or generating new data sets as appropriate
Create methods, models and algorithms to understand the meaning of streaming live data, translating it into insightful predictive output for customer applications and data products
Educate internal staff (ex. development, sales, marketing) on how data science and resulting predictions can be productized for key industry verticals
Represent TransVoyant and our solutions to customers and prospects at industry networking events and tradeshows
Keep up to date on competitive solutions, products and services
May need to travel up to 10% of timeDESIRED SKILLS & EXPERIENCE
2+ years of cloud-based data parsing and analysis, data manipulation and transformation, and visualization experience
Understanding of Hadoop and Apache based tools to exploit massive sets of TransVoyant data
Programming and scripting experience with Scala or Java is considered a plus
Experience with Spark considered a plus
Experience with Kafka or other streaming architecture frameworks considered a plus
Ability to explain technical and statistical findings to non-technical users and decision makers
Experience in technical consulting and conceptual solution design
Domain knowledge in Supply Chain, and/or transportation management and visibility technologies is a plus
Bachelor’s degree is requiredABOUT TRANSVOYANT
TransVoyant delivers our customers continuous insights to increase revenues, reduce costs and manage risks by combining the current and future behavior of their enterprises, their ecosystems and they dynamic world around them. We are innovative, creative, focused on customer success and love what we do. Team members enjoy highly competitive compensation, a fast-growing and flexible work environment, comprehensive benefits, 100% 401k matches, unlimited vacation days and professional development opportunities.We respect your personal information. Please review our Privacy Policy to find out more."	"11 days ago"	"character(0)"	2018-10-15	"Washington%2C+DC"	20
"https://www.indeed.com/viewjob?jk=ebf4ea6ded62db92"	"c(\"Data Scientist\", \"Summary\n\", \"Responsibilities\n\", \"Travel Required\n\", \"Conditions of Employment\n\", \"Qualifications\n\", \"Education\n\", \"Additional information\n\", \"How You Will Be Evaluated\n\", \"Background checks and security clearance\n\")"	"U.S. Federal Government"	"495 reviews"	"$67,968 - $126,062 a yearDuties
Summary
The Directorate of Digital Innovation (DDI) is at the forefront of defining the future of digital expertise within the CIA. DDI focuses on developing the workforce with cutting-edge skills, investing in IT infrastructure, and modernizing the way the Agency does business. DDI officers help accelerate the integration of innovative methods and tools to enhance the CIA's cyber and digital capabilities on a global scale and ultimately help safeguard our nation. Learn more about the Directorate of Digital Innovation at https://www.cia.gov/offices-of-cia/digital-innovation/

As a Data Scientist for the CIA, you will organize and interpret data to inform US decision makers, drive successful operations and shape CIA technology and resource investments. Through CIA's global mission, the Agency has access to unique and highly specialized data sets. You will work with advanced hardware, software and techniques to develop computational algorithms and statistical methods that find patterns and relationships in large volumes of data. Data Scientists clearly communicate their conclusions to a diverse audience and become experts through Agency-sponsored continuing education, attendance at academic and technical conferences as well as collaboration with the Intelligence Community.

For further information and to apply, please visit: https://www.cia.gov/careers/opportunities/science-technology/data-scientist.html
Responsibilities
KEY REQUIREMENTS
US citizenship required (dual national US citizens are eligible).
All positions require relocation to the Washington, DC metropolitan area.
All applicants must successfully complete a thorough medical and psychological exam, a polygraph interview, and a comprehensive background investigation.
All applicants must generally not have used illegal drugs within the last twelve months. The issue of illegal drug use prior to twelve months ago is carefully evaluated during the medical and security processing.
For further information and to apply, please visit: https://www.cia.gov/careers/opportunities/science-technology/data-scientist.html
MAJOR DUTIES

For further information and to apply, please visit: https://www.cia.gov/careers/opportunities/science-technology/data-scientist.html
Travel Required
Occasional travel - Occasional Travel to/from various locations within the Washington Metropolitan Area may be required.
Supervisory status
No
Job family (Series)
0356 Data Transcriber
Requirements

Requirements
Conditions of Employment
.
Qualifications
Minimum Qualifications:
Bachelor's degree.
Experience in a science, technology, engineering or mathematics (STEM) related field, such as:
Computational social science.
Computer science.
Data analytics.
Economics.
Engineering.
Geospatial analysis.
Mathematics.
Operations research.
Quantitative finance.
Statistics.
GPA of at least 3.0 on a 4.0 scale.
Experience with real world data through thesis research, internships, or work experience.
Creativity.
Initiative.
Integrity.
Leadership abilities.
Problem solving skills.
Ability to work in a diverse team environment.
Desired Qualifications:
Advanced degree in a data science equivalent field or sub-field.
Experience working with data rich problems through research or programs.
Experience with computer programming or user experience/user interface.
Ability to successfully complete projects with large or incomplete data and provide solutions.
Strong written and verbal communication skills.
For further information and to apply, please visit: https://www.cia.gov/careers/opportunities/science-technology/data-scientist.html
Education
Bachelor's degree.
Experience in a science, technology, engineering or mathematics (STEM) related field, such as:
Computational social science.
Computer science.
Data analytics.
Economics.
Engineering.
Geospatial analysis.
Mathematics.
Operations research.
Quantitative finance.
Statistics.
GPA of at least 3.0 on a 4.0 scale.
Additional information
For further information and to apply, please visit: https://www.cia.gov/careers/opportunities/science-technology/data-scientist.html

Every career at the CIA is a rewarding one. In addition to serving your country with the certainty that your work makes a difference, the CIA offers a comprehensive benefits package to reflect the dedication and contributions of our employees.
Higher starting salary possible depending on experience level.

For more information on CIA Careers, visit https://www.cia.gov/careers/
How You Will Be Evaluated
You will be evaluated for this job based on how well you meet the qualifications above.
You will be evaluated for this job based on how well you meet the qualifications of the specific position to which you are applying. To view this position's requirements, visit https://www.cia.gov/careers/opportunities/science-technology/data-scientist.html
Background checks and security clearance
Security clearance
Top Secret/SCI
Required Documents

Required Documents
The following items must be attached to your on-line application (PDF format preferred):
Resume.
Cover letter in which you specify your qualifications for this position. Please address why you want to work in this role and what differentiates you from other applicants.
Unofficial transcripts for all degrees.
A writing sample, five (5) pages MAXIMUM, single spaced, technical or analytic paper that focuses on your current area of expertise or interest and is related to your interest in positions at CIA. You can excerpt longer papers.
If you are relying on your education to meet qualification requirements:
Education must be accredited by an accrediting institution recognized by the U.S. Department of Education in order for it to be credited towards qualifications. Therefore, provide only the attendance and/or degrees from schools accredited by accrediting institutions recognized by the U.S. Department of Education .
Failure to provide all of the required information as stated in this vacancy announcement may result in an ineligible rating or may affect the overall rating.
Benefits

Benefits
Review our benefits"	NA	"$67,968 - $126,062 a year"	2018-10-15	"Washington%2C+DC"	20
"https://www.indeed.com/viewjob?jk=68588c1dc9a1594b"	"Data Scientist II"	"Cleared Recruiters"	"-"	"Data Scientist II
TS - Chantilly, VA / Washington, DC / Flexible
Minimum Education Preferred
Bachelors or Masters degree in computer science, or related field
Minimum Experience Required
Minimum 3 years of experience with Apache Hive, Apache, Pig, Apache Spark, MapReduce, Hadoop, and MongoDB.
Functional Responsibility
Responsible for utilizing big data technologies (e.g., Apache Hive, Apache, Pig, Apache Spark, MapReduce, Hadoop, and MongoDB) and knowledge of data science models to analyze large amounts of data and create valuable insights for supporting the mission. Duties include finding and designing new approaches to handling, analyzing and using large volumes of law enforcement, intelligence, investigative, and business data sets; exploring fundamental issues with data handling, search, and retention; solving complex data and storage issues; designing new software coding to improve data search processes; designing, testing and validating the quality of the data and data processes; and analyzing and reporting results with actionable recommendations."	NA	"character(0)"	2018-10-15	"Washington%2C+DC"	20
"https://www.indeed.com/viewjob?jk=085c651c9a9cca49"	"Data Scientist - Client Services"	"Morning Consult"	"2 reviews"	"The Role:
Morning Consult is re-defining how public opinion data is measured – from collection, to storage, to visualization. We’re looking to add talented, ambitious technical talent to our Client Services team to continue pushing the boundaries of survey research.

This role requires you to be hands on with all aspects of the data collection process, such as programming complex survey questionnaires, administering survey experiments, and improving sampling/weighting methods.

The ideal candidate will be a strong partner to both internal and external stakeholders, and also continuously work to enhance the quality and presentation of data internally.
Key Responsibilities:Own all aspects of the client data collection process, including: * Import and program survey questionnaires into online survey platforms
Monitor survey completion process
Import, format, analyze, and pull custom data sets
Use statistical techniques and develop predictive statistical models
Work within internal Client Services teams to ensure quality and timely completion of surveys and client deliverables
Implement best practices, build and automate tools to improve data collection methods
Continuously improve through feedback
Desired Skills:1-3 years of experience in highly analytical role at a fast-paced company (or equivalent)
A bachelor’s or master’s degree in economics, statistics, computer science, math, economics, physics, or engineering (or equivalent)
Expertise with R statistical software (i.e., data visualization and processing)
Knowledge of descriptive/inferential statistics and econometrics
Experience with online survey design, online survey panels and online weighting methodologies
Preferred experience with Python, Amazon Web Services, Qualtrics, hypothesis testing, A/B testing
About Morning Consult:
Morning Consult is a leading technology company revolutionizing ways to collect, organize, and share survey research data to transform how leaders in business and government make key decisions. With offices in New York, Washington D.C., and Chicago, Morning Consult provides rapid and rigorously tested research, news, and brand-tracking technology for over 150 of the world’s biggest companies and industry associations. Morning Consult conducts regular surveys for major media organizations including POLITICO, Bloomberg, The New York Times, AdAge, and Vox.
Read more about our company and work:A breakout company broke the dam in 2016 polling, and now it wants to become

'the Bloomberg of public opinion'
[http://www.businessinsider.com/morning-consult-election-polls-2016-11] – Business Insider, November 2016
These are the 20 #dctech startups worth watching this year

[https://technical.ly/dc/2017/02/09/top-startups-dc-reallist/] – Technical.ly DC, February 2017
Is Trump Hate-Tweeting You? Find Out if It’s Really a Crisis

[https://www.wired.com/2017/02/trump-hate-tweeting-find-really-crisis/] – Wired.com, February 2017
Is Sushi ‘Healthy’? What About Granola? Where Americans and Nutritionists

Disagree
[https://www.nytimes.com/interactive/2016/07/05/upshot/is-sushi-healthy-what-about-granola-where-americans-and-nutritionists-disagree.html], July 2016
National Impact of Franchising [https://franchiseeconomy.com/], International Franchise Association 2017
"	"14 days ago"	"character(0)"	2018-10-15	"Washington%2C+DC"	20
"https://www.indeed.com/viewjob?jk=eef81866547d25bc"	"Data Scientist​"	"VivusTech"	"-"	"Discover patterns and solve strategic business problems using both structured and unstructured data sets across many environments
Develop predictive models and optimization models that drive better outcomes for customers, patients and SOC operations
The first project will focus on predicting demand (volume) and matching up with optimized supply (physician resource). Understand levers to the physician supply requirements and provide capacity planning to optimize supply and demand equation while supporting excellent patient care
Collaborate with business owners, gather requirement, determine the best fitting method of analysis, translate and articulate analytical results, make recommendations with common sense approach to a non-technical business audience including executive management, internal staffs and external customers
Train and mentor team members as needed
The individual must possess the following knowledge, skills and abilities to be able to perform the essential functions of the job, with or without reasonable accommodation.
REQUIRED QUALIFICATIONS:
Strong practical knowledge and experience of analytical techniques and methodologies such as machine learning/supervised and unsupervised techniques, segmentation, mix and time series modeling, stochastic modeling, response modeling, lift modeling, experimental design, neural networks, data mining, Bayesian inference, text analytics and optimization techniques
Desired skills include programming in multiple languages (i.e. SQL, R, Python), working with large data sets, data collection, data normalization, and data visualization.
Ability to demonstrate professionalism, reliability, resourcefulness, flexibility, and attention to detail, and to maintain strict privacy of confidential data
Successful track record of thriving in a fast paced, flexible, and dynamic environment
Ability to manage multiple, concurrent projects of varying size and scope and core team activities in a fast paced environment. Ability to set reasonable timeline to meet objectives and prioritize conflicting deadlines
Energetic and enthusiastic self-starter comfortable taking the initiative to develop new levels of analytics
Ability to build consensus, collaborate and motivate others
Ability to work independently and collaboratively
A Bachelor’s degree in Statistics
1+ years of full-time work experience in data science, advanced analytics, machine learning and predictive analytics
Experience driving large analytic projects, research and programs to completion"	"12 days ago"	"character(0)"	2018-10-15	"Washington%2C+DC"	20
